change_type,comparison_basis,dataset,file,idx,object,position,pred,predicate,predicted_predicate_index,source_input,source_triple_index,subject,task,triple,triple_set_id
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,905,Friella_Business_School,905,address architect owner currentTenants,tenant,,[TRIPLE] Mystic_Point  architect  Phillida_Tesey [/TRIPLE] [TRIPLE] Mystic_Point  address  Forgeton_Heights [/TRIPLE] [TRIPLE] Mystic_Point  currentTenants  Friella_Business_School [/TRIPLE] [TRIPLE] Mystic_Point  tenant  Friella_Business_School [/TRIPLE] [TRIPLE] Mystic_Point  owner  Kerrien_University [/TRIPLE],3,Mystic_Point,ordering,Mystic_Point tenant Friella_Business_School,905
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,906,Melacylon,906,manufacturer,producer,,[TRIPLE] Grandofre  producer  Melacylon [/TRIPLE],0,Grandofre,ordering,Grandofre producer Melacylon,906
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,906,,906,manufacturer,manufacturer,0,[TRIPLE] Grandofre  producer  Melacylon [/TRIPLE],,,ordering,,906
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,912,Celt_Saffron,912,broadcastedBy musicComposer broadcastedBy director editor runtime,producer,,[TRIPLE] Bond_of_Trust  director  Celt_Saffron [/TRIPLE] [TRIPLE] Bond_of_Trust  producer  Celt_Saffron [/TRIPLE] [TRIPLE] Bond_of_Trust  broadcastedBy  Friction_Pictures [/TRIPLE] [TRIPLE] Bond_of_Trust  editor  Chryse_Folee [/TRIPLE] [TRIPLE] Bond_of_Trust  musicComposer  Majeron_Vlare [/TRIPLE] [TRIPLE] Bond_of_Trust  runtime  2846.73 [/TRIPLE],1,Bond_of_Trust,ordering,Bond_of_Trust producer Celt_Saffron,912
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,912,,912,broadcastedBy musicComposer broadcastedBy director editor runtime,broadcastedBy,2,[TRIPLE] Bond_of_Trust  director  Celt_Saffron [/TRIPLE] [TRIPLE] Bond_of_Trust  producer  Celt_Saffron [/TRIPLE] [TRIPLE] Bond_of_Trust  broadcastedBy  Friction_Pictures [/TRIPLE] [TRIPLE] Bond_of_Trust  editor  Chryse_Folee [/TRIPLE] [TRIPLE] Bond_of_Trust  musicComposer  Majeron_Vlare [/TRIPLE] [TRIPLE] Bond_of_Trust  runtime  2846.73 [/TRIPLE],,,ordering,,912
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,917,Phloerrx,917,product numberOfEmployees revenue netIncome,product,,[TRIPLE] Verrige_Strategy  netIncome  3256.88 [/TRIPLE] [TRIPLE] Verrige_Strategy  product  OmegaUltrasonix_Solutions [/TRIPLE] [TRIPLE] Verrige_Strategy  product  Phloerrx [/TRIPLE] [TRIPLE] Verrige_Strategy  numberOfEmployees  714.56 [/TRIPLE] [TRIPLE] Verrige_Strategy  revenue  3799.51 [/TRIPLE],2,Verrige_Strategy,ordering,Verrige_Strategy product Phloerrx,917
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,918,Grisschon,918,language iso6391Code distributor distributor,type,,[TRIPLE] The_Righteous_Path  distributor  AdonisMotion [/TRIPLE] [TRIPLE] RabitEdge_Holdings  type  Grisschon [/TRIPLE] [TRIPLE] The_Righteous_Path  distributor  RabitEdge_Holdings [/TRIPLE] [TRIPLE] The_Righteous_Path  language  Semplin [/TRIPLE] [TRIPLE] Semplin  iso6391Code  Jelorin [/TRIPLE],1,RabitEdge_Holdings,ordering,RabitEdge_Holdings type Grisschon,918
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,919,Avaneon_Veinn,919,followedBy creator,producer,,[TRIPLE] Ravelyte  producer  Avaneon_Veinn [/TRIPLE] [TRIPLE] Ravelyte  followedBy  Soul_sails_of_Endo͋ron [/TRIPLE],0,Ravelyte,ordering,Ravelyte producer Avaneon_Veinn,919
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,919,,919,followedBy creator,creator,1,[TRIPLE] Ravelyte  producer  Avaneon_Veinn [/TRIPLE] [TRIPLE] Ravelyte  followedBy  Soul_sails_of_Endo͋ron [/TRIPLE],,,ordering,,919
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,922,Genlise,922,leaderTitle populationDensity populationMetro,type,,[TRIPLE] Viabuelle  populationMetro  3895.67 [/TRIPLE] [TRIPLE] Viabuelle  leaderTitle  High_Locus [/TRIPLE] [TRIPLE] Viabuelle  type  Genlise [/TRIPLE] [TRIPLE] Viabuelle  populationDensity  2135.71 [/TRIPLE],2,Viabuelle,ordering,Viabuelle type Genlise,922
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,926,Oialos,926,distributor distributor language starring starring runtime,editing,,[TRIPLE] Koru's_Treasure  editing  Oialos [/TRIPLE] [TRIPLE] Koru's_Treasure  starring  Nesett_Nialan [/TRIPLE] [TRIPLE] Koru's_Treasure  starring  Erjano_Metcan [/TRIPLE] [TRIPLE] Koru's_Treasure  language  Eystrin [/TRIPLE] [TRIPLE] Koru's_Treasure  runtime  4132.29 [/TRIPLE] [TRIPLE] Koru's_Treasure  distributor  Gentleman_Factory [/TRIPLE] [TRIPLE] Koru's_Treasure  distributor  Divinecendant_Shipping [/TRIPLE],0,Koru's_Treasure,ordering,Koru's_Treasure editing Oialos,926
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,928,Sastrick,928,genre musicBand precededBy followedBy runtime,musicalBand,,[TRIPLE] Hydris  musicalBand  Sastrick [/TRIPLE] [TRIPLE] Hydris  precededBy  Furiq [/TRIPLE] [TRIPLE] Hydris  runtime  1764.47 [/TRIPLE] [TRIPLE] Hydris  genre  Crunx_slam [/TRIPLE] [TRIPLE] Hydris  followedBy  Castaway_Productions [/TRIPLE] [TRIPLE] Hydris  producer  Flix [/TRIPLE],0,Hydris,ordering,Hydris musicalBand Sastrick,928
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,928,Flix,928,genre musicBand precededBy followedBy runtime,producer,,[TRIPLE] Hydris  musicalBand  Sastrick [/TRIPLE] [TRIPLE] Hydris  precededBy  Furiq [/TRIPLE] [TRIPLE] Hydris  runtime  1764.47 [/TRIPLE] [TRIPLE] Hydris  genre  Crunx_slam [/TRIPLE] [TRIPLE] Hydris  followedBy  Castaway_Productions [/TRIPLE] [TRIPLE] Hydris  producer  Flix [/TRIPLE],5,Hydris,ordering,Hydris producer Flix,928
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,928,,928,genre musicBand precededBy followedBy runtime,musicBand,1,[TRIPLE] Hydris  musicalBand  Sastrick [/TRIPLE] [TRIPLE] Hydris  precededBy  Furiq [/TRIPLE] [TRIPLE] Hydris  runtime  1764.47 [/TRIPLE] [TRIPLE] Hydris  genre  Crunx_slam [/TRIPLE] [TRIPLE] Hydris  followedBy  Castaway_Productions [/TRIPLE] [TRIPLE] Hydris  producer  Flix [/TRIPLE],,,ordering,,928
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,929,Ervinel,929,birthDate almaMater influencedBy occupation,citizenship,,[TRIPLE] Assova_Amevis  influencedBy  Ouashti_Osarum [/TRIPLE] [TRIPLE] Assova_Amevis  citizenship  Ervinel [/TRIPLE] [TRIPLE] Assova_Amevis  birthDate  January_2_1994 [/TRIPLE] [TRIPLE] Assova_Amevis  professionalField  Ocianalization [/TRIPLE] [TRIPLE] Assova_Amevis  almaMater  Sullod_University [/TRIPLE],1,Assova_Amevis,ordering,Assova_Amevis citizenship Ervinel,929
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,929,Ocianalization,929,birthDate almaMater influencedBy occupation,professionalField,,[TRIPLE] Assova_Amevis  influencedBy  Ouashti_Osarum [/TRIPLE] [TRIPLE] Assova_Amevis  citizenship  Ervinel [/TRIPLE] [TRIPLE] Assova_Amevis  birthDate  January_2_1994 [/TRIPLE] [TRIPLE] Assova_Amevis  professionalField  Ocianalization [/TRIPLE] [TRIPLE] Assova_Amevis  almaMater  Sullod_University [/TRIPLE],3,Assova_Amevis,ordering,Assova_Amevis professionalField Ocianalization,929
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,929,,929,birthDate almaMater influencedBy occupation,occupation,3,[TRIPLE] Assova_Amevis  influencedBy  Ouashti_Osarum [/TRIPLE] [TRIPLE] Assova_Amevis  citizenship  Ervinel [/TRIPLE] [TRIPLE] Assova_Amevis  birthDate  January_2_1994 [/TRIPLE] [TRIPLE] Assova_Amevis  professionalField  Ocianalization [/TRIPLE] [TRIPLE] Assova_Amevis  almaMater  Sullod_University [/TRIPLE],,,ordering,,929
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,932,2058.93,932,birthPlace residence residence governmentType,percentageOfAreaWater,,[TRIPLE] Elzer_Padon  residence  Kavertz [/TRIPLE] [TRIPLE] Aselyris  governmentType  Opolis [/TRIPLE] [TRIPLE] Elzer_Padon  residence  Aselyris [/TRIPLE] [TRIPLE] Aselyris  percentageOfAreaWater  2058.93 [/TRIPLE] [TRIPLE] Elzer_Padon  birthPlace  Aselyris [/TRIPLE],3,Aselyris,ordering,Aselyris percentageOfAreaWater 2058.93,932
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,933,Norka_Elore,933,birthYear author starring,writer,,[TRIPLE] Spin_of_the_Ages  writer  Norka_Elore [/TRIPLE] [TRIPLE] Norka_Elore  birthYear  1772 [/TRIPLE] [TRIPLE] Spin_of_the_Ages  starring  Gateyon_Rious [/TRIPLE],0,Spin_of_the_Ages,ordering,Spin_of_the_Ages writer Norka_Elore,933
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,933,,933,birthYear author starring,author,1,[TRIPLE] Spin_of_the_Ages  writer  Norka_Elore [/TRIPLE] [TRIPLE] Norka_Elore  birthYear  1772 [/TRIPLE] [TRIPLE] Spin_of_the_Ages  starring  Gateyon_Rious [/TRIPLE],,,ordering,,933
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,937,Hex_Climate,937,manufacturer,producer,,[TRIPLE] Plivlson  producer  Hex_Climate [/TRIPLE],0,Plivlson,ordering,Plivlson producer Hex_Climate,937
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,937,,937,manufacturer,manufacturer,0,[TRIPLE] Plivlson  producer  Hex_Climate [/TRIPLE],,,ordering,,937
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,945,Aloro_Zon,945,director publisher,producer,,[TRIPLE] Dawn_Embrace  director  Aloro_Zon [/TRIPLE] [TRIPLE] Dawn_Embrace  producer  Aloro_Zon [/TRIPLE],1,Dawn_Embrace,ordering,Dawn_Embrace producer Aloro_Zon,945
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,945,,945,director publisher,publisher,1,[TRIPLE] Dawn_Embrace  director  Aloro_Zon [/TRIPLE] [TRIPLE] Dawn_Embrace  producer  Aloro_Zon [/TRIPLE],,,ordering,,945
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,946,Chloraphene,946,subsidiary numberOfEmployees netIncome product,industry,,[TRIPLE] Alynils_Retailers  industry  Chloraphene [/TRIPLE] [TRIPLE] Alynils_Retailers  type  Kuvak [/TRIPLE] [TRIPLE] Alynils_Retailers  subsidiary  Iliteck_Services [/TRIPLE] [TRIPLE] Alynils_Retailers  netIncome  714.56 [/TRIPLE] [TRIPLE] Alynils_Retailers  numberOfEmployees  2575.41 [/TRIPLE] [TRIPLE] Alynils_Retailers  product  Wowtek_Cables [/TRIPLE],0,Alynils_Retailers,ordering,Alynils_Retailers industry Chloraphene,946
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,946,Kuvak,946,subsidiary numberOfEmployees netIncome product,type,,[TRIPLE] Alynils_Retailers  industry  Chloraphene [/TRIPLE] [TRIPLE] Alynils_Retailers  type  Kuvak [/TRIPLE] [TRIPLE] Alynils_Retailers  subsidiary  Iliteck_Services [/TRIPLE] [TRIPLE] Alynils_Retailers  netIncome  714.56 [/TRIPLE] [TRIPLE] Alynils_Retailers  numberOfEmployees  2575.41 [/TRIPLE] [TRIPLE] Alynils_Retailers  product  Wowtek_Cables [/TRIPLE],1,Alynils_Retailers,ordering,Alynils_Retailers type Kuvak,946
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,948,Zeth's_Stratagem_of_Entity_Asymmetry,948,birthDate almaMater profession,professionalField,,[TRIPLE] Winin_Max  professionalField  Zeth's_Stratagem_of_Entity_Asymmetry [/TRIPLE] [TRIPLE] Winin_Max  almaMater  Boyle_School_of_Sciences [/TRIPLE] [TRIPLE] Winin_Max  birthDate  November_14_1930 [/TRIPLE],0,Winin_Max,ordering,Winin_Max professionalField Zeth's_Stratagem_of_Entity_Asymmetry,948
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,948,,948,birthDate almaMater profession,profession,2,[TRIPLE] Winin_Max  professionalField  Zeth's_Stratagem_of_Entity_Asymmetry [/TRIPLE] [TRIPLE] Winin_Max  almaMater  Boyle_School_of_Sciences [/TRIPLE] [TRIPLE] Winin_Max  birthDate  November_14_1930 [/TRIPLE],,,ordering,,948
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,950,Nexus_Torch,950,birthDate birthPlace birthPlace mission,mission,,[TRIPLE] Ranyar_Phael  mission  Shenzhou_Primacore [/TRIPLE] [TRIPLE] Ranyar_Phael  mission  Nexus_Torch [/TRIPLE] [TRIPLE] Ranyar_Phael  birthDate  December_6_1266 [/TRIPLE] [TRIPLE] Ranyar_Phael  birthPlace  Heupov_County [/TRIPLE] [TRIPLE] Ranyar_Phael  birthPlace  Jinyan [/TRIPLE],1,Ranyar_Phael,ordering,Ranyar_Phael mission Nexus_Torch,950
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,951,Autilus_Business_School,951,address architect buildingStartDate currentTenants owner,tenant,,[TRIPLE] Ballera  architect  Exar_Sesar [/TRIPLE] [TRIPLE] Ballera  address  Winderoon_Close [/TRIPLE] [TRIPLE] Ballera  buildingStartDate  September_4th_1928 [/TRIPLE] [TRIPLE] Ballera  currentTenants  Autilus_Business_School [/TRIPLE] [TRIPLE] Ballera  tenant  Autilus_Business_School [/TRIPLE] [TRIPLE] Ballera  owner  Londonia_Research_Institute [/TRIPLE],4,Ballera,ordering,Ballera tenant Autilus_Business_School,951
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,957,2218.56,957,precededBy production time creator,runtime,,[TRIPLE] Teneminish  runtime  2218.56 [/TRIPLE] [TRIPLE] Teneminish  producer  6Acre [/TRIPLE] [TRIPLE] Teneminish  precededBy  Viebberto [/TRIPLE] [TRIPLE] Teneminish  producer  Daron_Bidor [/TRIPLE],0,Teneminish,ordering,Teneminish runtime 2218.56,957
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,957,6Acre,957,precededBy production time creator,producer,,[TRIPLE] Teneminish  runtime  2218.56 [/TRIPLE] [TRIPLE] Teneminish  producer  6Acre [/TRIPLE] [TRIPLE] Teneminish  precededBy  Viebberto [/TRIPLE] [TRIPLE] Teneminish  producer  Daron_Bidor [/TRIPLE],1,Teneminish,ordering,Teneminish producer 6Acre,957
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,957,Daron_Bidor,957,precededBy production time creator,producer,,[TRIPLE] Teneminish  runtime  2218.56 [/TRIPLE] [TRIPLE] Teneminish  producer  6Acre [/TRIPLE] [TRIPLE] Teneminish  precededBy  Viebberto [/TRIPLE] [TRIPLE] Teneminish  producer  Daron_Bidor [/TRIPLE],3,Teneminish,ordering,Teneminish producer Daron_Bidor,957
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,957,,957,precededBy production time creator,production,1,[TRIPLE] Teneminish  runtime  2218.56 [/TRIPLE] [TRIPLE] Teneminish  producer  6Acre [/TRIPLE] [TRIPLE] Teneminish  precededBy  Viebberto [/TRIPLE] [TRIPLE] Teneminish  producer  Daron_Bidor [/TRIPLE],,,ordering,,957
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,957,,957,precededBy production time creator,time,2,[TRIPLE] Teneminish  runtime  2218.56 [/TRIPLE] [TRIPLE] Teneminish  producer  6Acre [/TRIPLE] [TRIPLE] Teneminish  precededBy  Viebberto [/TRIPLE] [TRIPLE] Teneminish  producer  Daron_Bidor [/TRIPLE],,,ordering,,957
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,957,,957,precededBy production time creator,creator,3,[TRIPLE] Teneminish  runtime  2218.56 [/TRIPLE] [TRIPLE] Teneminish  producer  6Acre [/TRIPLE] [TRIPLE] Teneminish  precededBy  Viebberto [/TRIPLE] [TRIPLE] Teneminish  producer  Daron_Bidor [/TRIPLE],,,ordering,,957
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,958,Morin's_Nullification,958,birthPlace birthDate deathPlace,knownFor,,[TRIPLE] Montanul_Shorn  deathPlace  Selavug [/TRIPLE] [TRIPLE] Montanul_Shorn  birthPlace  Zabrisky [/TRIPLE] [TRIPLE] Montanul_Shorn  birthDate  June_21_1919 [/TRIPLE] [TRIPLE] Montanul_Shorn  knownFor  Morin's_Nullification [/TRIPLE],3,Montanul_Shorn,ordering,Montanul_Shorn knownFor Morin's_Nullification,958
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,962,Obflexan,962,followedBy manufacturer,producer,,[TRIPLE] Aquaphine  followedBy  AdonisMotion [/TRIPLE] [TRIPLE] Aquaphine  producer  Obflexan [/TRIPLE] [TRIPLE] Aquaphine  format  Permulee [/TRIPLE],1,Aquaphine,ordering,Aquaphine producer Obflexan,962
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,962,Permulee,962,followedBy manufacturer,format,,[TRIPLE] Aquaphine  followedBy  AdonisMotion [/TRIPLE] [TRIPLE] Aquaphine  producer  Obflexan [/TRIPLE] [TRIPLE] Aquaphine  format  Permulee [/TRIPLE],2,Aquaphine,ordering,Aquaphine format Permulee,962
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,962,,962,followedBy manufacturer,manufacturer,1,[TRIPLE] Aquaphine  followedBy  AdonisMotion [/TRIPLE] [TRIPLE] Aquaphine  producer  Obflexan [/TRIPLE] [TRIPLE] Aquaphine  format  Permulee [/TRIPLE],,,ordering,,962
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,963,Malvenna,963,campus wasGivenTheTechnicalCampusStatusBy director academicStaffSize affiliation city,location,,[TRIPLE] Aspenfield_College  campus  Tarlui [/TRIPLE] [TRIPLE] Tacrimon  location  Malvenna [/TRIPLE] [TRIPLE] Aspenfield_College  director  Monohut [/TRIPLE] [TRIPLE] Aspenfield_College  academicStaffSize  Phricon [/TRIPLE] [TRIPLE] Aspenfield_College  affiliation  Ultramar_Pentagon [/TRIPLE] [TRIPLE] Ultramar_Pentagon  city  Ollentin [/TRIPLE] [TRIPLE] Aspenfield_College  wasGivenTheTechnicalCampusStatusBy  Tacrimon [/TRIPLE],1,Tacrimon,ordering,Tacrimon location Malvenna,963
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,965,Nolirma,965,nationality language longName,citizenship,,[TRIPLE] Nolirma  longName  Alyzirah [/TRIPLE] [TRIPLE] Caro_Nemeo  nationality  Bartons [/TRIPLE] [TRIPLE] Caro_Nemeo  citizenship  Nolirma [/TRIPLE] [TRIPLE] Nolirma  language  Kellyuan [/TRIPLE],2,Caro_Nemeo,ordering,Caro_Nemeo citizenship Nolirma,965
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,968,694.79,968,distributor distributor starring director director author IdbId,imdbId,,[TRIPLE] The_Unknown_Voyage  imdbId  694.79 [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Vackeron_Bline [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  starring  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  writer  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  producer  Barron [/TRIPLE] [TRIPLE] The_Unknown_Voyage  distributor  Gaian [/TRIPLE],0,The_Unknown_Voyage,ordering,The_Unknown_Voyage imdbId 694.79,968
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,968,Euler_Toven,968,distributor distributor starring director director author IdbId,writer,,[TRIPLE] The_Unknown_Voyage  imdbId  694.79 [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Vackeron_Bline [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  starring  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  writer  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  producer  Barron [/TRIPLE] [TRIPLE] The_Unknown_Voyage  distributor  Gaian [/TRIPLE],4,The_Unknown_Voyage,ordering,The_Unknown_Voyage writer Euler_Toven,968
omitted,webnlg17_input,fictional,results/ordering/fictional_ordering.json,968,Barron,968,distributor distributor starring director director author IdbId,producer,,[TRIPLE] The_Unknown_Voyage  imdbId  694.79 [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Vackeron_Bline [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  starring  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  writer  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  producer  Barron [/TRIPLE] [TRIPLE] The_Unknown_Voyage  distributor  Gaian [/TRIPLE],5,The_Unknown_Voyage,ordering,The_Unknown_Voyage producer Barron,968
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,968,,968,distributor distributor starring director director author IdbId,distributor,1,[TRIPLE] The_Unknown_Voyage  imdbId  694.79 [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Vackeron_Bline [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  starring  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  writer  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  producer  Barron [/TRIPLE] [TRIPLE] The_Unknown_Voyage  distributor  Gaian [/TRIPLE],,,ordering,,968
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,968,,968,distributor distributor starring director director author IdbId,author,5,[TRIPLE] The_Unknown_Voyage  imdbId  694.79 [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Vackeron_Bline [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  starring  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  writer  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  producer  Barron [/TRIPLE] [TRIPLE] The_Unknown_Voyage  distributor  Gaian [/TRIPLE],,,ordering,,968
added,webnlg17_input,fictional,results/ordering/fictional_ordering.json,968,,968,distributor distributor starring director director author IdbId,IdbId,6,[TRIPLE] The_Unknown_Voyage  imdbId  694.79 [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Vackeron_Bline [/TRIPLE] [TRIPLE] The_Unknown_Voyage  director  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  starring  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  writer  Euler_Toven [/TRIPLE] [TRIPLE] The_Unknown_Voyage  producer  Barron [/TRIPLE] [TRIPLE] The_Unknown_Voyage  distributor  Gaian [/TRIPLE],,,ordering,,968
