dataset,file,idx,input,num_input_triples,num_matched_triples,num_omitted_triples,num_predicted_predicates,omitted_predicates,omitted_triples,position,pred,task
fictional,results/ordering/fictional_ordering.json,411,[TRIPLE] Lohant_Taelyn  birthPlace  Lifiruu_County [/TRIPLE] [TRIPLE] Lohant_Taelyn  birthPlace  Banjiang [/TRIPLE] [TRIPLE] Lohant_Taelyn  mission  Shenzhou_Luminosity [/TRIPLE] [TRIPLE] Lohant_Taelyn  mission  Martyr's_Victory [/TRIPLE] [TRIPLE] Lohant_Taelyn  nationality  Ernvala [/TRIPLE] [TRIPLE] Lohant_Taelyn  birthDate  December_19_1862 [/TRIPLE],6,5,1,5,mission,Lohant_Taelyn mission Martyr's_Victory,411,nationality birthPlace birthPlace birthDate mission,ordering
fictional,results/ordering/fictional_ordering.json,414,[TRIPLE] Telion_Trame  birthDate  July_2_1929 [/TRIPLE] [TRIPLE] Telion_Trame  residence  Ranveny [/TRIPLE] [TRIPLE] Telion_Trame  citizenship  Nevrouss [/TRIPLE] [TRIPLE] Telion_Trame  birthPlace  Nevrouss [/TRIPLE] [TRIPLE] Telion_Trame  residence  Nevrouss [/TRIPLE],5,3,2,3,citizenship | residence,Telion_Trame citizenship Nevrouss || Telion_Trame residence Nevrouss,414,birthPlace birthDate residence,ordering
fictional,results/ordering/fictional_ordering.json,422,[TRIPLE] Turned_Front  releaseDate  June_2_2021 [/TRIPLE] [TRIPLE] Turned_Front  editing  Salvitu_Velau [/TRIPLE] [TRIPLE] Turned_Front  producer  Telion_Trame [/TRIPLE] [TRIPLE] Turned_Front  writer  Telion_Trame [/TRIPLE] [TRIPLE] Turned_Front  cinematography  Jeccig_Viidon [/TRIPLE],5,2,3,6,releaseDate | producer | writer,Turned_Front releaseDate June_2_2021 || Turned_Front producer Telion_Trame || Turned_Front writer Telion_Trame,422,director author production date editing cinematography,ordering
fictional,results/ordering/fictional_ordering.json,425,[TRIPLE] Nolin_Haran  training  Voicida [/TRIPLE] [TRIPLE] Nolin_Haran  birthDate  June_24_1984 [/TRIPLE],2,1,1,2,training,Nolin_Haran training Voicida,425,birthDate birthPlace,ordering
fictional,results/ordering/fictional_ordering.json,431,[TRIPLE] Koxin_Daou  citizenship  Dalanrek [/TRIPLE] [TRIPLE] Dalanrek  leader  Caro_Nemeo [/TRIPLE],2,1,1,2,citizenship,Koxin_Daou citizenship Dalanrek,431,leader country,ordering
fictional,results/ordering/fictional_ordering.json,433,[TRIPLE] Valley_Peak  operatingOrganisation  Kinseay_Solutions [/TRIPLE] [TRIPLE] Valley_Peak  runwayLength  3578.93 [/TRIPLE] [TRIPLE] Valley_Peak  cityServed  Speedslice_Speedway [/TRIPLE] [TRIPLE] Valley_Peak  location  Tilfarce [/TRIPLE] [TRIPLE] Valley_Peak  icaoLocationIdentifier  Stratton_Cold_Path [/TRIPLE] [TRIPLE] Valley_Peak  elevationAboveTheSeaLevel  4724.11 [/TRIPLE] [TRIPLE] Valley_Peak  runwaySurfaceType  Vesperilon [/TRIPLE],7,6,1,7,icaoLocationIdentifier,Valley_Peak icaoLocationIdentifier Stratton_Cold_Path,433,cityServed location operatingOrganisation elevationAboveTheSeaLevel runwayLength runwaySurfaceType ICAOLocationIdentifier,ordering
fictional,results/ordering/fictional_ordering.json,434,[TRIPLE] Wilvius  currency  Fefam [/TRIPLE] [TRIPLE] Wilvius  demonym  Zurnans [/TRIPLE] [TRIPLE] Banana_Bursts_of_Brilliance  course  Thimashi [/TRIPLE] [TRIPLE] Banana_Bursts_of_Brilliance  region  Pataczun [/TRIPLE] [TRIPLE] Banana_Bursts_of_Brilliance  ingredient  Anzuh [/TRIPLE] [TRIPLE] Thimashi  dishVariation  Tasorow [/TRIPLE] [TRIPLE] Banana_Bursts_of_Brilliance  country  Wilvius [/TRIPLE],7,6,1,6,ingredient,Banana_Bursts_of_Brilliance ingredient Anzuh,434,dishVariation course region country demonym currency,ordering
fictional,results/ordering/fictional_ordering.json,443,[TRIPLE] Confinee  producer  DreamEcho [/TRIPLE] [TRIPLE] Confinee  runtime  976.17 [/TRIPLE],2,1,1,2,producer,Confinee producer DreamEcho,443,manufacturer runtime,ordering
fictional,results/ordering/fictional_ordering.json,447,[TRIPLE] Haemara  genre  Jumprgia [/TRIPLE] [TRIPLE] Haemara  releaseDate  February_21_1992 [/TRIPLE] [TRIPLE] Haemara  precededBy  Xeyser [/TRIPLE] [TRIPLE] Haemara  writer  Holo_Norvah [/TRIPLE] [TRIPLE] Haemara  runtime  1147.87 [/TRIPLE] [TRIPLE] Haemara  genre  Floofpulse [/TRIPLE],6,3,3,4,releaseDate | writer | runtime,Haemara releaseDate February_21_1992 || Haemara writer Holo_Norvah || Haemara runtime 1147.87,447,precededBy genre genre numberOfRuntime,ordering
fictional,results/ordering/fictional_ordering.json,448,[TRIPLE] Pasciar_Consulting  keyPerson  Egor_Jipen [/TRIPLE] [TRIPLE] Pasciar_Consulting  industry  Snanglewing [/TRIPLE] [TRIPLE] Pasciar_Consulting  subsidiary  SnapShootVids [/TRIPLE] [TRIPLE] Pasciar_Consulting  subsidiary  Uberesis [/TRIPLE] [TRIPLE] Pasciar_Consulting  parentCompany  Blinky’s_Broadcasting [/TRIPLE],5,4,1,4,industry,Pasciar_Consulting industry Snanglewing,448,keyPerson parentCompany subsidiary subsidiary,ordering
fictional,results/ordering/fictional_ordering.json,450,[TRIPLE] Arrya_Nihte  birthPlace  Kappingensehn [/TRIPLE] [TRIPLE] Arrya_Nihte  birthDate  July_19_1978 [/TRIPLE] [TRIPLE] Arrya_Nihte  deathDate  June_21_1930 [/TRIPLE] [TRIPLE] Arrya_Nihte  deathPlace  Jolunia [/TRIPLE] [TRIPLE] Arrya_Nihte  nationality  Jolunia [/TRIPLE] [TRIPLE] Arrya_Nihte  birthPlace  Vorogon [/TRIPLE] [TRIPLE] Arrya_Nihte  professionalField  Vapormage [/TRIPLE],7,5,2,5,birthPlace | professionalField,Arrya_Nihte birthPlace Vorogon || Arrya_Nihte professionalField Vapormage,450,birthPlace birthDate deathPlace nationality deathDate,ordering
fictional,results/ordering/fictional_ordering.json,452,[TRIPLE] Where_Angels_Fly  writer  Assova_Amevis [/TRIPLE] [TRIPLE] Where_Angels_Fly  writer  Parem_Ripin [/TRIPLE],2,0,2,2,writer | writer,Where_Angels_Fly writer Assova_Amevis || Where_Angels_Fly writer Parem_Ripin,452,author author,ordering
fictional,results/ordering/fictional_ordering.json,465,[TRIPLE] PulseByrd  artist  Soner_Onnawe [/TRIPLE] [TRIPLE] PulseByrd  runtime  2165.77 [/TRIPLE] [TRIPLE] PulseByrd  genre  Danzzion [/TRIPLE] [TRIPLE] PulseByrd  followedBy  Entarlle [/TRIPLE] [TRIPLE] PulseByrd  genre  Brawlids [/TRIPLE],5,4,1,4,artist,PulseByrd artist Soner_Onnawe,465,genre followedBy genre runtime,ordering
fictional,results/ordering/fictional_ordering.json,468,[TRIPLE] Vellata  releaseDate  August_17_1927 [/TRIPLE] [TRIPLE] Vellata  precededBy  Aterry [/TRIPLE] [TRIPLE] Vellata  writer  Sliman_Sing [/TRIPLE] [TRIPLE] Vellata  genre  Swishwave [/TRIPLE],4,3,1,4,writer,Vellata writer Sliman_Sing,468,genre precededBy author releaseDate,ordering
fictional,results/ordering/fictional_ordering.json,472,[TRIPLE] Nonos_Quier  influencedBy  Elai_Shorce [/TRIPLE] [TRIPLE] Nonos_Quier  professionalField  Adriegockization [/TRIPLE] [TRIPLE] Nonos_Quier  knownFor  Optibuoyant_System [/TRIPLE] [TRIPLE] Nonos_Quier  almaMater  Tygrala_University [/TRIPLE],4,3,1,4,professionalField,Nonos_Quier professionalField Adriegockization,472,influencedBy almaMater professionField knownFor,ordering
fictional,results/ordering/fictional_ordering.json,479,[TRIPLE] Pothanely  populationMetro  3553.94 [/TRIPLE] [TRIPLE] Pothanely  leaderTitle  Primoris_Captain [/TRIPLE] [TRIPLE] Pothanely  type  Rhustment [/TRIPLE] [TRIPLE] Pothanely  populationDensity  5914.69 [/TRIPLE] [TRIPLE] Pothanely  governmentType  Law_of_the_Intergalactic_Kings [/TRIPLE] [TRIPLE] Pothanely  utcOffset  Sampheka [/TRIPLE] [TRIPLE] Pothanely  country  Zym`lon [/TRIPLE],7,6,1,6,governmentType,Pothanely governmentType Law_of_the_Intergalactic_Kings,479,country leaderTitle utcOffset populationMetro populationDensity type,ordering
fictional,results/ordering/fictional_ordering.json,498,[TRIPLE] Captured_Winds  imdbId  3102.67 [/TRIPLE] [TRIPLE] Captured_Winds  director  Ouashti_Osarum [/TRIPLE],2,1,1,2,imdbId,Captured_Winds imdbId 3102.67,498,director IMDbId,ordering
fictional,results/ordering/fictional_ordering.json,500,[TRIPLE] Stargazer_Valley  director  Brevin_Jakule [/TRIPLE] [TRIPLE] Stargazer_Valley  producer  Brevin_Jakule [/TRIPLE] [TRIPLE] Stargazer_Valley  broadcastedBy  Lightmatter_Films [/TRIPLE] [TRIPLE] Stargazer_Valley  editor  Wolf_Runan [/TRIPLE] [TRIPLE] Stargazer_Valley  musicComposer  Makin_Grinyon [/TRIPLE] [TRIPLE] Stargazer_Valley  runtime  4985.27 [/TRIPLE] [TRIPLE] Stargazer_Valley  producer  Moirux_Heylin [/TRIPLE],7,6,1,7,producer,Stargazer_Valley producer Moirux_Heylin,500,broadcastedBy musicComposer broadcastedBy editor director producer runtime,ordering
fictional,results/ordering/fictional_ordering.json,503,[TRIPLE] Piojiks  type  Jaunty_Boppin'_Blues [/TRIPLE] [TRIPLE] Piojiks  precededBy  Tohrcell [/TRIPLE] [TRIPLE] Piojiks  followedBy  Blinfrode [/TRIPLE],3,2,1,2,type,Piojiks type Jaunty_Boppin'_Blues,503,precededBy followedBy,ordering
fictional,results/ordering/fictional_ordering.json,511,[TRIPLE] Kivvieny  precededBy  Humdrift [/TRIPLE] [TRIPLE] Kivvieny  recordLabel  Celestial_Soundwaves [/TRIPLE] [TRIPLE] Kivvieny  recordedIn  Kyntoona [/TRIPLE] [TRIPLE] Kivvieny  recordLabel  Yellow_Tracks [/TRIPLE],4,2,2,3,recordedIn | recordLabel,Kivvieny recordedIn Kyntoona || Kivvieny recordLabel Yellow_Tracks,511,precededBy recordLabel recordIn,ordering
fictional,results/ordering/fictional_ordering.json,513,[TRIPLE] Boomytudes  producer  Parem_Ripin [/TRIPLE] [TRIPLE] Boomytudes  genre  Lymfonie [/TRIPLE],2,1,1,2,producer,Boomytudes producer Parem_Ripin,513,genre creator,ordering
fictional,results/ordering/fictional_ordering.json,514,[TRIPLE] Diamond_Rapids  director  Leonan_Kwarr [/TRIPLE] [TRIPLE] Diamond_Rapids  producer  Leonan_Kwarr [/TRIPLE] [TRIPLE] Diamond_Rapids  producer  Dana_Grago [/TRIPLE] [TRIPLE] Diamond_Rapids  director  Dana_Grago [/TRIPLE],4,3,1,3,producer,Diamond_Rapids producer Dana_Grago,514,director director producer,ordering
fictional,results/ordering/fictional_ordering.json,515,[TRIPLE] Spurt_N_Foam  producer  Tuxin_Fohean [/TRIPLE] [TRIPLE] Spurt_N_Foam  runtime  5754.63 [/TRIPLE] [TRIPLE] Spurt_N_Foam  precededBy  Knasenon [/TRIPLE] [TRIPLE] Spurt_N_Foam  genre  Skaedrez [/TRIPLE],4,2,2,3,producer | runtime,Spurt_N_Foam producer Tuxin_Fohean || Spurt_N_Foam runtime 5754.63,515,genre precededBy time,ordering
fictional,results/ordering/fictional_ordering.json,524,[TRIPLE] Béthune_Institute  numberOfUndergraduateStudents  2114.27 [/TRIPLE] [TRIPLE] Béthune_Institute  staff  1551.72 [/TRIPLE] [TRIPLE] Béthune_Institute  numberOfStudents  1296.18 [/TRIPLE] [TRIPLE] Béthune_Institute  numberOfDoctoralStudents  14785 [/TRIPLE] [TRIPLE] Béthune_Institute  campus  Clarreesse [/TRIPLE] [TRIPLE] Béthune_Institute  country  Scemma [/TRIPLE],6,5,1,5,numberOfStudents,Béthune_Institute numberOfStudents 1296.18,524,campus country numberOfUndergraduateStudents numberOfDoctoralStudents staff,ordering
fictional,results/ordering/fictional_ordering.json,525,[TRIPLE] Island_of_the_Dammed  releaseDate  July_12_2015 [/TRIPLE] [TRIPLE] Island_of_the_Dammed  producer  Fironia_Towx [/TRIPLE] [TRIPLE] Island_of_the_Dammed  writer  Fironia_Towx [/TRIPLE] [TRIPLE] Island_of_the_Dammed  cinematography  Ayre_Zhirina [/TRIPLE] [TRIPLE] Island_of_the_Dammed  writer  Ganasah_Jilson [/TRIPLE] [TRIPLE] Island_of_the_Dammed  runtime  1029.35 [/TRIPLE],6,1,5,4,releaseDate | producer | writer | writer | runtime,Island_of_the_Dammed releaseDate July_12_2015 || Island_of_the_Dammed producer Fironia_Towx || Island_of_the_Dammed writer Fironia_Towx || Island_of_the_Dammed writer Ganasah_Jilson || Island_of_the_Dammed runtime 1029.35,525,director cinematography production time,ordering
fictional,results/ordering/fictional_ordering.json,528,[TRIPLE] Olivestone_College  campus  Yeltsquare_Street [/TRIPLE] [TRIPLE] Ferraise  location  Jainstin [/TRIPLE] [TRIPLE] Olivestone_College  director  Nyatos [/TRIPLE] [TRIPLE] Increase_Retail_Management_Cluster  founder  Ganasah_Jilson [/TRIPLE] [TRIPLE] Olivestone_College  affiliation  Tempest_Napa [/TRIPLE] [TRIPLE] Olivestone_College  city  Increase_Retail_Management_Cluster [/TRIPLE] [TRIPLE] Olivestone_College  wasGivenTheTechnicalCampusStatusBy  Ferraise [/TRIPLE],7,6,1,6,location,Ferraise location Jainstin,528,campus affiliation wasGivenTheTechnicalCampusStatusBy city founder director,ordering
fictional,results/ordering/fictional_ordering.json,534,[TRIPLE] Kleio_Awine  foundingDate  February_8_1737 [/TRIPLE] [TRIPLE] Kleio_Awine  numberOfEmployees  2568.11 [/TRIPLE] [TRIPLE] Kleio_Awine  product  Kinetal-Countermeasure [/TRIPLE] [TRIPLE] Kleio_Awine  industry  Regardel [/TRIPLE],4,3,1,3,industry,Kleio_Awine industry Regardel,534,foundingDate numberOfEmployees product,ordering
fictional,results/ordering/fictional_ordering.json,535,[TRIPLE] Vellata  recordLabel  Flowing_Acoustics [/TRIPLE] [TRIPLE] Vellata  recordLabel  Music_Particles [/TRIPLE] [TRIPLE] Vellata  runtime  439.24 [/TRIPLE] [TRIPLE] Vellata  genre  Clubsea [/TRIPLE] [TRIPLE] Vellata  followedBy  Motion_Works [/TRIPLE] [TRIPLE] Vellata  producer  Flix [/TRIPLE],6,5,1,5,producer,Vellata producer Flix,535,genre followedBy recordLabel recordLabel runtime,ordering
fictional,results/ordering/fictional_ordering.json,536,[TRIPLE] Haemara  followedBy  Saturn_Spirals [/TRIPLE] [TRIPLE] Haemara  producer  Obflexan [/TRIPLE] [TRIPLE] Haemara  album  Docdporn [/TRIPLE] [TRIPLE] Haemara  writer  Erjano_Metcan [/TRIPLE] [TRIPLE] Haemara  format  Permulee [/TRIPLE],5,1,4,3,producer | album | writer | format,Haemara producer Obflexan || Haemara album Docdporn || Haemara writer Erjano_Metcan || Haemara format Permulee,536,followedBy genre record,ordering
fictional,results/ordering/fictional_ordering.json,543,[TRIPLE] Euler_Toven  birthPlace  Paydenzia [/TRIPLE] [TRIPLE] Euler_Toven  birthName  Liairna_Anatle [/TRIPLE] [TRIPLE] Euler_Toven  deathDate  May_9_1998 [/TRIPLE] [TRIPLE] Euler_Toven  professionalField  Philosomorphology [/TRIPLE] [TRIPLE] Euler_Toven  professionalField  Ionospheric_Bockenology [/TRIPLE],5,3,2,3,professionalField | professionalField,Euler_Toven professionalField Philosomorphology || Euler_Toven professionalField Ionospheric_Bockenology,543,birthPlace birthName deathDate,ordering
fictional,results/ordering/fictional_ordering.json,549,[TRIPLE] Nookkiuj  editing  Vackeron_Bline [/TRIPLE] [TRIPLE] Vackeron_Bline  activeYearsStartYear  November_28_1999 [/TRIPLE] [TRIPLE] Nookkiuj  runtime  4954.29 [/TRIPLE] [TRIPLE] Nookkiuj  director  Montanul_Shorn [/TRIPLE],4,3,1,4,editing,Nookkiuj editing Vackeron_Bline,549,activeYearsStartYear editor director runtime,ordering
fictional,results/ordering/fictional_ordering.json,561,[TRIPLE] Lost_Legends  imdbId  3832.18 [/TRIPLE] [TRIPLE] Lost_Legends  starring  Doness_Veron [/TRIPLE] [TRIPLE] Lost_Legends  writer  Doness_Veron [/TRIPLE] [TRIPLE] Lost_Legends  producer  Marpo [/TRIPLE] [TRIPLE] Lost_Legends  distributor  Iljuk [/TRIPLE],5,3,2,4,writer | producer,Lost_Legends writer Doness_Veron || Lost_Legends producer Marpo,561,starring creator distributor imdbId,ordering
fictional,results/ordering/fictional_ordering.json,562,[TRIPLE] Ploost  genre  Dinametric [/TRIPLE] [TRIPLE] Ploost  producer  Monolydrics [/TRIPLE] [TRIPLE] Ploost  genre  Droppop [/TRIPLE] [TRIPLE] Ploost  releaseDate  January_16_1940 [/TRIPLE] [TRIPLE] Ploost  runtime  4203.85 [/TRIPLE] [TRIPLE] Ploost  precededBy  Ümbol͟͠ouͧrne [/TRIPLE],6,5,1,5,producer,Ploost producer Monolydrics,562,genre genre precededBy releaseDate runtime,ordering
fictional,results/ordering/fictional_ordering.json,567,[TRIPLE] BaClarky  producer  Nipher_Ylize [/TRIPLE] [TRIPLE] D̛ivi̴ne̷_Agoni͠es  followedBy  Glimpses_of_Infinity [/TRIPLE] [TRIPLE] BaClarky  followedBy  D̛ivi̴ne̷_Agoni͠es [/TRIPLE] [TRIPLE] D̛ivi̴ne̷_Agoni͠es  producer  Zircon_Fish [/TRIPLE],4,3,1,3,producer,D̛ivi̴ne̷_Agoni͠es producer Zircon_Fish,567,followedBy followedBy producer,ordering
fictional,results/ordering/fictional_ordering.json,571,[TRIPLE] Padplek_Ventures  foundationPlace  Ricomdine [/TRIPLE] [TRIPLE] Ricomdine  type  Estradal [/TRIPLE] [TRIPLE] Padplek_Ventures  type  Traskten [/TRIPLE] [TRIPLE] Padplek_Ventures  foundationPlace  Cogitrion [/TRIPLE],4,3,1,3,type,Padplek_Ventures type Traskten,571,foundationPlace foundationPlace type,ordering
fictional,results/ordering/fictional_ordering.json,574,"[TRIPLE] Jacee_Mel  professionalField  Zetta's_Regress_of_Comparative_Equivalency [/TRIPLE] [TRIPLE] Jacee_Mel  knownFor  Dat [/TRIPLE] [TRIPLE] Jacee_Mel  knownFor  Orsini_Conjecture [/TRIPLE] [TRIPLE] Jacee_Mel  doctoralAdvisor  ""Human-Animal_Communication_in_Primates"" [/TRIPLE] [TRIPLE] Jacee_Mel  birthPlace  Marckon [/TRIPLE] [TRIPLE] Jacee_Mel  almaMater  Theodoras_University [/TRIPLE]",6,5,1,6,professionalField,Jacee_Mel professionalField Zetta's_Regress_of_Comparative_Equivalency,574,birthPlace almaMater doctoralAdvisor knownFor professionField knownFor,ordering
fictional,results/ordering/fictional_ordering.json,576,[TRIPLE] Speceere  starring  Balamor_Donae [/TRIPLE] [TRIPLE] Speceere  cinematography  Salvitu_Velau [/TRIPLE] [TRIPLE] Speceere  runtime  829.99 [/TRIPLE] [TRIPLE] Speceere  gross  3496.88 [/TRIPLE] [TRIPLE] Speceere  director  Salvitu_Velau [/TRIPLE] [TRIPLE] Speceere  musicComposer  Leonan_Kwarr [/TRIPLE] [TRIPLE] Speceere  writer  Assova_Amevis [/TRIPLE],7,5,2,5,cinematography | writer,Speceere cinematography Salvitu_Velau || Speceere writer Assova_Amevis,576,starring director musicComposer runtime gross,ordering
fictional,results/ordering/fictional_ordering.json,580,[TRIPLE] Sands_of_Fury  imdbId  1282.67 [/TRIPLE],1,0,1,1,imdbId,Sands_of_Fury imdbId 1282.67,580,isdbId,ordering
fictional,results/ordering/fictional_ordering.json,586,[TRIPLE] Ranor_Ondale  birthPlace  Kimuan_County [/TRIPLE] [TRIPLE] Ranor_Ondale  birthPlace  Zhenning [/TRIPLE] [TRIPLE] Ranor_Ondale  mission  Shenzhou_Flux [/TRIPLE] [TRIPLE] Ranor_Ondale  mission  Quadrate_Ranger [/TRIPLE] [TRIPLE] Ranor_Ondale  nationality  Aevrika [/TRIPLE],5,4,1,4,mission,Ranor_Ondale mission Quadrate_Ranger,586,nationality birthPlace birthPlace mission,ordering
fictional,results/ordering/fictional_ordering.json,588,[TRIPLE] Feal_Woddon  mission  Shenzhou_Primacore [/TRIPLE] [TRIPLE] Feal_Woddon  mission  Scylla-One [/TRIPLE] [TRIPLE] Feal_Woddon  birthPlace  Yopumor_County [/TRIPLE] [TRIPLE] Yopumor_County  isPartOf  Fuxin [/TRIPLE] [TRIPLE] Yopumor_County  isPartOf  Eledleah [/TRIPLE],5,4,1,4,mission,Feal_Woddon mission Scylla-One,588,birthPlace isPartOf isPartOf mission,ordering
fictional,results/ordering/fictional_ordering.json,590,[TRIPLE] Musighost  artist  Coltion_Gowvan [/TRIPLE] [TRIPLE] Musighost  type  Spookiscape_Album [/TRIPLE] [TRIPLE] Musighost  runtime  851.74 [/TRIPLE] [TRIPLE] Musighost  precededBy  Grinpont [/TRIPLE],4,3,1,4,type,Musighost type Spookiscape_Album,590,precededBy genre artist runtime,ordering
fictional,results/ordering/fictional_ordering.json,593,[TRIPLE] Voqril_Ervel  birthPlace  Yoleffe_Hotspurs [/TRIPLE] [TRIPLE] Goranxa  dissolutionYear  1287 [/TRIPLE] [TRIPLE] Yoleffe_Hotspurs  gridReference  Klaras [/TRIPLE] [TRIPLE] Voqril_Ervel  birthPlace  Goranxa [/TRIPLE] [TRIPLE] Voqril_Ervel  nationality  Goranxa [/TRIPLE],5,3,2,4,dissolutionYear | gridReference,Goranxa dissolutionYear 1287 || Yoleffe_Hotspurs gridReference Klaras,593,birthPlace birthPlace nationality desolutionYear,ordering
fictional,results/ordering/fictional_ordering.json,594,"[TRIPLE] Xerain_Louve  professionalField  Roddrage的永动原理 [/TRIPLE] [TRIPLE] Xerain_Louve  knownFor  Zemosik [/TRIPLE] [TRIPLE] Xerain_Louve  knownFor  Medicalis_Principle [/TRIPLE] [TRIPLE] Xerain_Louve  doctoralAdvisor  ""Holography_and_the_Other_Side_of_Perception"" [/TRIPLE] [TRIPLE] Xerain_Louve  birthDate  June_27_1920 [/TRIPLE]",5,4,1,5,knownFor,Xerain_Louve knownFor Medicalis_Principle,594,birthDate doctoralAdvisor notableFor knownFor professionalField,ordering
fictional,results/ordering/fictional_ordering.json,599,[TRIPLE] Pothanely  type  Culstar [/TRIPLE] [TRIPLE] Pothanely  leaderTitle  Fessenan_Dan [/TRIPLE] [TRIPLE] Pothanely  isPartOf  Zequeda [/TRIPLE] [TRIPLE] Pothanely  country  Nezaril [/TRIPLE] [TRIPLE] Pothanely  elevationAboveTheSeaLevel  1642.67 [/TRIPLE] [TRIPLE] Pothanely  timeZone  UTC+04:04 [/TRIPLE] [TRIPLE] Pothanely  populationDensity  1227.31 [/TRIPLE],7,6,1,6,type,Pothanely type Culstar,599,isPartOf country elevationAboveTheSeaLevel leaderTitle populationDensity timeZone,ordering
fictional,results/ordering/fictional_ordering.json,600,[TRIPLE] Bieplick  runtime  3063.76 [/TRIPLE] [TRIPLE] Bieplick  director  Mallen_Reyvas [/TRIPLE] [TRIPLE] Bieplick  musicComposer  Blither_Xesto [/TRIPLE] [TRIPLE] Bieplick  writer  Exar_Sesar [/TRIPLE],4,3,1,4,writer,Bieplick writer Exar_Sesar,600,director musicComposer editor runtime,ordering
