Source,Translation
"The song ""Mermaid"" by Train is classified as Reggae genre. It is followed by the song ""Imagine"" by John Lennon. The production of ""Mermaid"" was handled by the Espionage production team. The song is featured on the album ""California 37"" by Train. The format of the song is Music download.",".تصنف أغنية ""حورية البحر"" لفرقة ""ترين"" على أنها من نوع الريغي. تليها أغنية ""تخيل"" لجون لينون. تولى فريق إنتاج ""إسبيوناج"" إنتاج أغنية ""حورية البحر"". الأغنية موجودة في ألبوم ""كاليفورنيا 37"" لفرقة ""ترين"". تتوفر الأغنية بتنسيق تنزيل الموسيقى"
"Aaron Turner is a Post-metal artist originating from the United States. He is known for his work with the band Twilight, which began in 1995.",.آرون تيرنر هو فنان ما بعد ميتال من الولايات المتحدة. وهو معروف بعمله مع فرقة تويلايت، التي بدأت في عام 1995
"Brandon Carter is a philosopher born in England, known for his work on the Anthropic Principle.",.براندون كارتر فيلسوف ولد في إنجلترا، معروف بعمله حول مبدأ الأنثروبيك
"Roadside Attractions is a company that was founded on January 1, 2003.",تأسست شركة رودسايد أتراكشنز في الأول من يناير عام 2003.
"Nie Haisheng was born in Zaoyang, a place with a UTC offset of +8 hours, and he worked as a fighter pilot.",ولد ني هايشينج في زاویانج، وهو مكان فرق توقيته +8 ساعات، وكان طيارًا مقاتلًا.
"The 11th Mississippi Infantry Monument was established in the year 2000 and is located in Adams County, Pennsylvania. It is situated to the southwest of Frederick County, Maryland, and to the southeast of Carroll County, Maryland. The monument falls under the category of Contributing Property. It is situated to the north of Cumberland County, Pennsylvania, and is located in the United States.",.أقيم نصب مشاة ميسيسيبي الحادي عشر في عام 2000 ويقع في مقاطعة آدمز، بنسلفانيا. ويقع جنوب غرب مقاطعة فريدريك، ميريلاند، وجنوب شرق مقاطعة كارول، ميريلاند. ويندرج النصب تحت فئة الممتلكات المساهمة. ويقع شمال مقاطعة كومبرلاند، بنسلفانيا، ويقع في الولايات المتحدة الأمريكية
"The asteroid 1147 Stavropolis, discovered by Grigory Neujmin on June 11, 1929, has an orbital period of 1249.6 and an apoapsis of 418476000000.0 kilometers. Its periapsis is 260855000000.0 kilometers, and its absolute magnitude is 11.5.",.اكتشف غريغوري نويمين الكويكب 1147 ستافروبول، في 11 يونيو 1929، ولديه فترة مدارية تبلغ 1249.6 و نقطة الأوج 418476000000.0 كيلومتر. نقطة الحضيض له هي 260855000000.0 كيلومتر، و قدرة المطلق 11.5
"The United States Air Force is the operating organization for Al-Asad Airbase. The runway at Al-Asad Airbase is named ""09L/27R"".",".القوات الجوية الأمريكية هي المنظمة المشغلة لقاعدة الأسد الجوية. و يسمى مدرج قاعدة الأسد الجوية ""09L/27R""."
"Piotr Hallmann was born on August 25, 1987, and weighs 70.308 kilograms.",ولد بيوت ر هولمان في 25 أغسطس 1987، ويزن 70.308 كيلوجرام
"Ciudad Ayala, a city in Morelos, Mexico, has a population density of 1604 people per square kilometer. It is located in the larger administrative region of Morelos, which covers an area of 4879 square kilometers within Mexico.",تبلغ الكثافة السكانية لمدينة سيوداد أيايلا، الواقعة في موريلوس بالمكسيك، 1604 نسمة لكل كيلومتر مربع. وهي تقع في المنطقة الإدارية الأكبر موريلوس، والتي تغطي مساحة 4879 كيلومترًا مربعًا داخل المكسيك.
Indians are the citizens or people of India.,.الهنود هم مواطنو أو شعب الهند
"The 11th Mississippi Infantry Monument was established in the year 2000 and is located in Adams County, Pennsylvania. Its state is Pennsylvania.",.أقيم نصب مشاة ميسيسيبي الحادي عشر التذكاري في عام 2000 ويقع في مقاطعة آدمز، بنسلفانيا. وتقع في ولاية بنسلفانيا
"The population of Ciudad Ayala is approximately 1,777,539.",يبلغ عدد سكان سيوداد أيايا حوالي 1.777.539 نسمة
"The triples indicate that Nicholas Brodszky composed the music for the film ""English Without Tears,"" Anatole de Grunwald produced it, and Harold French directed it. Therefore, the summary would be: ""Nicholas Brodszky composed the music, Anatole de Grunwald produced, and Harold French directed the film 'English Without Tears'.""","تشير الثلاثيات إلى أن نيكولاس برودسكي ألف الموسيقى لفيلم ""الإنجليزية بدون دموع""، وأنتول دي غرونوالد أنتجها، وهارولد فرينش أخرجها. وبالتالي، سيكون الملخص على النحو التالي: ""ألف نيكولاس برودسكي الموسيقى، وأنتول دي غرونوالد أنتجها، وهارولد فرينش أخرج الفيلم ""الإنجليزية بدون دموع"""
"Bedford Aerodrome, located in Thurleigh, has a runway length of 1095.0 meters and an ICAO location identifier of EGBF. Its elevation above sea level is 83.2104 meters.",.مطار بيدفورد للطائرات، الواقع في ثورلي، يبلغ طول مدرجه 1095.0 مترًا، ورمزه التعريفي لدى منظمة الطيران المدني الدولي هو EGBF. يبلغ ارتفاعه عن مستوى سطح البحر 83.2104 مترًا.
"The album ""Turn Me On"" falls under the genre of Punk-blues.","ينتمي ألبوم ""تيرن مي أون"" إلى نوع موسيقى البانك بلوز."
"The song ""This'll Be My Year"" precedes ""Mermaid (Train song)"" in a playlist or sequence.",".يسبق أغنية ""هذا سيكون عامي"" أغنية ""حورية البحر (أغنية القطار)"" في قائمة تشغيل أو تسلسل"
The University of Burgundy employs a staff of approximately 2900 people.,توظف جامعة بورغندي ما يقرب من 2900 شخص.
"Agremiação Sportiva Arapiraquense is a Brazilian football club participating in Campeonato Brasileiro Série C with approximately 17,000 members.",.نادي أغريمياسو سبورتيفا أ رابيراكوينزي هو نادي كرة قدم برازيلي يشارك في بطولة الدوري البرازيلي الدرجة الثالثة ويضم حوالي 17000 عضو
Bedford-Aerodrome is located in Thurleigh and its ICAO location identifier is EGBF.,.يقع مطار بيدفورد في ثورلي ورمزه لدى منظمة الطيران المدني الدولي هو EGBF
"AbrahamA.Ribicoff was the United States Secretary of Health, Education, and Welfare, while also being married to CaseyRibicoff.",كان أبراهام أ. ريبيكوف وزير الصحة والتعليم والرعاية الاجتماعية في الولايات المتحدة، وكان متزوجًا من كيسي ريبيكوف.
Nie Haisheng is a Chinese national and a fighter pilot.,ني هايشينج هو مواطن صيني وطيار مقاتل.
"The album ""Bootleg Series Volume 1: The Quine Tapes"" was released on October 16, 2001, and was recorded in San Francisco. It precedes the album ""Squeeze"" by The Velvet Underground in the musical timeline. The runtime of this album is approximately 230.05 minutes.","صدر الألبوم ""سلسلة التمهيد، المجلد 1: أشرطة كوين"" في 16 أكتوبر 2001، وتم تسجيله في سان فرانسيسكو. يسبق هذا الألبوم ألبوم ""سكويز"" لفرقة فيلفيت أندرغراوند وفقًا للتسلسل الزمني الموسيقي. تبلغ مدة تشغيل هذا الألبوم حوالي 230.05 دقيقة."
"Darinka Dentcheva was born on January 1st, 1958, and is known for her expertise in Stochastic programming.",.ولدت دارينكا دنتشيفا في 1 يناير 1958، وهي معروفة بخبرتها في البرمجة الاحتمالية
"Sarah Teale is the director of the film ""Death on a Factory Farm.""",".سارة تيل هي مخرجة فيلم ""الموت في مزرعة مصنع"""
"The album ""BootlegSeriesVolume1:TheQuineTapes"" precedes ""Squeeze"" by The Velvet Underground, which in turn precedes ""Andy Warhol's Velvet Underground Featuring Nico."" All three albums were released under the record label Polydor Records, which is based in London.","يسبق الألبوم "" Bootleg Series Volume 1: The Quine Tapes"" ألبوم "" Squeeze"" لفرقة فيلفيت أندرغراوند، والذي يسبق بدوره ألبوم ""أندي وارهول فيلفيت أندرغراوند فيتنج نيكو"". صدرت جميع الألبومات الثلاثة تحت شركة التسجيلات بوليدور ريكوردز، التي تتخذ من لندن مقراً لها."
