Source,Translation
"Nine Inch Nails is associated with the musical artist Misery Signals, and No Beef has produced music for Nine Inch Nails.","나인 인치 네일스는 미저리 시그널스라는 음악 아티스트와 연관되어 있으며, 노 비프는 나인 인치 네일스를 위한 음악을 제작했습니다."
"The Zürcher Frauenverein für alkoholfreie Wirtschaften, located at Funkhaus-Wallrafplatz in the city, produced and broadcasted the television show ""Within These Walls,"" which starred Jost van Dockum and was created by ""Opening of Hope."" The organization, founded by Adam de la Halle, is responsible for the production of this show.",취리히의 프라우엔페라인 퓌어 알코올프레이 비르트샤프텐(Zürcher Frauenverein für alkoholfreie Wirtschaften)은 요스트 반 도쿰이 주연을 맡고 '희망의 시작'이 제작한 텔레비전 프로그램 '위딘 디즈 월스'를 제작 및 방송했습니다. 아담 드 라 할레가 설립한 이 단체는 해당 쇼의 제작을 담당했습니다.
"Jorge Montt is a Mexican national born in the Socialist Soviet Republic of Byelorussia. He received his training at the School of Applied Arts in Stuttgart. Mexico has a total area of 1,604.0 square kilometers and its official language is Indonesian.","호르헤 몬트(Jorge Montt)는 벨로루시 소비에트 사회주의 공화국에서 태어난 멕시코 국적의 인물입니다. 그는 슈투트가르트의 응용예술학교에서 교육을 받았습니다. 멕시코의 총 면적은 1,604.0제곱킬로미터이며, 공용어는 인도네시아어입니다."
"Grantham Town F.C. participated in Ligue 1 (Ivory Coast) during the 1991–92 Greek Cup season. Their home games were played at Stadionul Municipal, which is located in Anápolis, Ivory Coast. The team is based in the People's Republic of China, where Ligue 1 is the top football league. Grantham Town F.C. has a membership of over 32.87 billion.",그랜덤 타운 F.C.는 1991-92년 그리스 컵 시즌 동안 리그 1 (코트디부아르)에 참가했습니다. 그들의 홈 경기는 코트디부아르 아나폴리스에 위치한 스타디온 무니시팔에서 치러졌습니다. 그 팀은 리그 1이 최상위 축구 리그인 중화인민공화국을 연고로 하고 있습니다. 그랜덤 타운 F.C.의 회원 수는 328억 명이 넘습니다.
Irbid has a UTC offset of +10:30.,이르비드의 UTC 시간대 차이는 +10:30입니다.
"The song ""Mermaid(Train\song)"" by unknown artists has a runtime of 94.0 seconds and belongs to the genre of ghazal. It was written by both The\Forester\Sisters and Star\Wars. The song is followed by ""Phoenix\Film"" in the sequence.","인어(기차/노래)라는 제목의 노래는 알려지지 않은 아티스트가 부른 것으로, 가잘 장르에 속하며 재생 시간은 94초입니다. 이 곡은 포레스터 시스터즈와 스타워즈가 작곡했으며, 다음 곡으로는 피닉스 필름이 이어집니다."
"The Barrackpore Rastraguru Surendranath College has its campus located at E-Vinyl and is headed by the director This'llBeMyYear. The college is affiliated with Kazan Federal University and is situated in the state of Bihar. The Council of Elders, located in Beijing, granted the college the technical campus status.","바라크푸르 라스트라구루 수렌드라나트 칼리지는 E-비닐에 캠퍼스가 있으며, 감독 This'llBeMyYear가 이끌고 있습니다. 이 칼리지는 카잔 연방 대학교와 제휴하고 있으며 비하르 주에 위치해 있습니다. 베이징에 위치한 원로원은 칼리지에 기술 캠퍼스 지위를 부여했습니다."
"Gustav Thöni was born in Saint Petersburg in the year 2001, but he later died in Leningrad, which was part of the USSR at the time.","구스타프 퇴니(Gustav Thöni)는 2001년에 상트페테르부르크에서 태어났지만, 당시 소련에 속해 있던 레닌그라드에서 later 사망했습니다."
"Yale College, an Information and Communications University affiliate, is located in Moscow for Médecins du Monde. Stacy Katzman serves as its director. The institution has a student body consisting of 1513 postgraduate students. Yale College received the technical campus status from Médecins du Monde.","예일 칼리지는 세계 의과 대학의 모스크바 분교로, 정보통신대학의 계열사입니다. 스테이시 카츠만이 그 대학의 학장입니다. 이 학교에는 1513명의 대학원생이 재학 중입니다. 예일 칼리지는 세계 의과 대학으로부터 기술 캠퍼스 지위를 획득했습니다."
Frederick Gehring was born in England and served as the doctoral advisor for the Lighthill report.,프레더릭 게링은 잉글랜드에서 태어났고 라이트힐 보고서의 박사 과정 지도 교수였습니다.
"The song ""Mermaid (Train Song)"" was written by both Henri Grand-Duke of Luxembourg and Zabranjeno Pušenje. It is followed by the film ""Film Roman"" and was produced by Espionage production team. The album where this song can be found is called ""Frogstomp,"" and it is in deb format.","룩셈부르크의 앙리 대공과 자브라니에노 푸셴예가 ""인어(기차 노래)""를 작곡했습니다. 이 곡은 영화 ""필름 로만""에 이어 Espionage 프로덕션 팀이 제작했습니다. 이 노래가 수록된 앨범의 이름은 ""프로그스톰프""이며, deb 형식으로 되어 있습니다."
YG Entertainment is distributing Hirntot Records' label.,YG 엔터테인먼트는 히르놋 레코드 레이블을 배급하고 있습니다.
"Michel Platini was born on January 1, 1726, in Virginia. He was a Mexican national. Platini attended the Command and Staff College for his education. He retired from his career on January 1, 1942. Platini was born in Virginia and died in Pennsylvania.",미셸 플라티니는 1726년 1월 1일 버지니아주에서 태어났습니다. 그는 멕시코 국적자였습니다. 플라티니는 교육을 받기 위해 지휘참모대학에 다녔습니다. 그는 1942년 1월 1일에 그의 경력에서 은퇴했습니다. 플라티니는 버지니아주에서 태어났고 펜실베니아주에서 사망했습니다.
"Moritzbastei is currently the home of Vlerick Business School, which is located at 200 Public Square in New Hampshire, United States.",모리츠바슈tei는 현재 미국 뉴햄프셔 주 퍼블릭 스퀘어 200에 위치한 블레릭 경영대학원의 본부입니다.
"The Škoda Felicia is assembled in Virginia, and it comes in a van body style.","스柯다 펠리시아는 버지니아에서 조립되며, 밴 형태로 제공됩니다."
"Wen Jiabao was born on July 28, 1944, and is also the author of July 14 publications. He has authored works under the pen name July 14. Taichang Emperor is also an author using the same pen name.",원자바오 총리는 1944년 7월 28일생이며 '7월 14일'이라는 필명으로 출판물을 출간한 저자이기도 합니다. 그는 '7월 14일'이라는 필명으로 저서를 출간했습니다. 태창황제도 같은 필명으로 저서를 출간한 저자입니다.
"ZK's genre is minimal electro, and they preceded the Jackson 5 Christmas Album.","ZK의 장르는 미니멀 일렉트로이며, 잭슨 5의 크리스마스 앨범보다 먼저 발매되었습니다."
"Bairnsdale Airport, located at Jagol-Dolenci, has a runway length of 12 units and serves the city of MartinsvilleSpeedway.","바인스데일 공항은 자골-돌렌시에 위치해 있으며, 활주로 길이는 12유닛입니다. 이 공항은 마틴스빌(Martinsville)시에 서비스를 제공합니다."
Gênes produced It's a Man's World.,지네스는 '남자의 세계'를 제작했습니다.
"The object with ID (19308)1996TO66 was discovered on ""1923-11-18"" and has an apoapsis of 94.0.","ID (19308)1996TO66인 물체는 ""1996-11-18""에 발견되었으며, 원지점 거리가 94.0입니다."
The town of Cerdeira has a population density of 175.26 people per square kilometer and is located in the AnywhereonEarth time zone.,"세로데이라 시는 인구밀도가 1제곱킬로미터당 175.26명이며, AnywhereonEarth 시간대에 위치하고 있습니다."
"Yssel-Supérieur is a musical artist or group with genres including Italian hip-hop and alternative country. QChord is an instrument used in the alternative country genre by Yssel-Supérieur. Italian hip-hop, another genre for Yssel-Supérieur, incorporates Anti-Russian sentiment in its instrumentation.",이셀-쉬페리외는 이탈리아 힙합과 얼터너티브 컨트리를 포함한 장르의 음악을 하는 아티스트 또는 그룹입니다. QChord는 이셀-쉬페리외가 얼터너티브 컨트리 장르에서 사용하는 악기입니다. 또 다른 장르인 이탈리아 힙합은 반(反)러시아 감정을 그 악기에 담고 있습니다.
"The album ""ALoveSupreme"" by the artist Eurythmics has a runtime of 2 million milliseconds, which is equivalent to approximately 23 minutes and 20 seconds. This album was recorded in Israel.","유리듬의 앨범 ""ALoveSupreme""의 재생 시간은 약 23분 20초에 해당하는 200만 밀리초입니다. 이 앨범은 이스라엘에서 녹음되었습니다."
"The asteroid 662Newtonia, discovered by TianqiEmperor, has an apoapsis of 94.0.","소행성 662뉴턴시아는 티안치 황제가 발견했으며, 그 장소는 근일점으로부터 멀리 떨어진 곳입니다."
Club YLA participated in the Southern League Premier Division during the 2011 Davis Cup season.,YLA 클럽은 2011년 데이비스 컵 시즌 동안 서던 리그 프리미어 디비전에 참가했습니다.
"HanHuang was a national of the United States. He underwent training at the School of Applied Arts in Stuttgart. HanHuang passed away on January 1, 1726.",한황은 미국의 국민이었습니다. 그는 슈투트가르트 응용 미술학교에서 훈련을 받았습니다. 한황은 1726년 1월 1일에 사망했습니다.
"Robert Leroux is the writer of ""The Pleasure Garden.""","로베르 르루는 ""쾌락의 정원""의 작가입니다."
"The United Kingdom is associated with the currency Akçe and its people are called Queenslanders. Bionico, which is located in the region of San Cristóbal Ecatepec in the United Kingdom, offers a course called liverwurst. A variation of liverwurst is known as tulumba.","영국과 관련된 통화는 악체이며, 그 주민들은 퀸즐랜더라고 불립니다. 영국 산크리스토발 에카테펙 지역에 위치한 비오니코는 리버워스트라는 과정을 제공합니다. 리버워스트의 한 종류는 툴룸바라고 알려져 있습니다."
